"Code","Description","Parent"
"87146","700 mm","8714"
"87147","800 mm","8714"
"87148","900 mm","8714"
"87149","1000 mm","8714"
"8715","Js 1100 až 1900 mm","871"
"87151","1100 mm","8715"
"87152","1200 mm","8715"
"87153","1300 mm","8715"
"87154","1400 mm","8715"
"87155","1500 mm","8715"
"87156","1600 mm","8715"
"87157","1700 mm","8715"
"87158","1800 mm","8715"
"87159","1900 mm","8715"
"8716","Js 2000 mm a více","871"
"87161","2000 mm","8716"
"875","skleněné","87"
"8751","Js do 40 mm","875"
"87511",""6 mm 1/8"""","8751"
"87512",""8 mm 1/4"""","8751"
"87513",""10 mm 3/8"""","8751"
"87514",""15 mm 1/2"""","8751"
"87515",""20 mm 3/4"""","8751"
"87516",""25 mm 1"""","8751"
"87517",""32 mm 1 1/4"""","8751"
"87518",""40 mm 1 1/2"""","8751"
"8752","Js 50 až 130 mm","875"
"87521",""50 mm 2"""","8752"
"87522",""60 mm 2 1/4"""","8752"
"87523",""70 mm 2 1/2 """","8752"
"87524",""80 mm 3"""","8752"
"87525","90 mm","8752"
"87526","100 mm","8752"
"87527","125 mm","8752"
"87528","130 mm","8752"
"8753","Js 150 až 400 mm","875"
"87531","150 mm","8753"
"87532","160 mm","8753"
"87533","175 mm","8753"
"87534","180 mm","8753"
"87535","200 mm","8753"
"87536","250 mm","8753"
"87537","300 mm","8753"
"87538","350 mm","8753"
"87539","400 mm","8753"
"8754","Js 450 až 1000 mm","875"
"87541","450 mm","8754"
"87542","500 mm","8754"
"87543","550 mm","8754"
"87544","600 mm","8754"
"87545","650 mm","8754"
"87546","700 mm","8754"
"87547","800 mm","8754"
"87548","900 mm","8754"
"87549","1000 mm","8754"
"8755","Js 1100 až 1900 mm","875"
"87551","1100 mm","8755"
"87552","1200 mm","8755"
"87553","1300 mm","8755"
"87554","1400 mm","8755"
"87555","1500 mm","8755"
"87556","1600 mm","8755"
"87557","1700 mm","8755"
"87558","1800 mm","8755"
"87559","1900 mm","8755"
"8756","Js 2000 mm a více","875"
"87561","2000 mm","8756"
"877","tvarovky pro potrubí z plast. hmot","87"
"8771","Js do 40 mm","877"
"87711",""6 mm 1/8"""","8771"
"87712",""8 mm 1/4"""","8771"
"87713",""10 mm 3/8"""","8771"
"87714",""15 mm 1/2"""","8771"
"87715",""20 mm 3/4"""","8771"
"87716",""25 mm 1"""","8771"
"87717",""32 mm 1 1/4"""","8771"
"87718",""40 mm 1 1/2"""","8771"
"8772","Js 50 až 130 mm","877"
"87721",""50 mm 2"""","8772"
"87722",""60 mm 2 1/4"""","8772"
"87723",""70 mm 2 1/2 """","8772"
"87724",""80 mm 3"""","8772"
"87725","90 mm","8772"
"87726","100 mm","8772"
"87727","125 mm","8772"
"87728","130 mm","8772"
"8773","Js 150 až 400 mm","877"
"87731","150 mm","8773"
"87732","160 mm","8773"
"87733","175 mm","8773"
"87734","180 mm","8773"
"87735","200 mm","8773"
"87736","250 mm","8773"
"87737","300 mm","8773"
"87738","350 mm","8773"
"87739","400 mm","8773"
"8774","Js 450 až 1000 mm","877"
"87741","450 mm","8774"
"87742","500 mm","8774"
"87743","550 mm","8774"
"87744","600 mm","8774"
"87745","650 mm","8774"
"87746","700 mm","8774"
"87747","800 mm","8774"
"87748","900 mm","8774"
"87749","1000 mm","8774"
"8775","Js 1100 až 1900 mm","877"
"87751","1100 mm","8775"
"87752","1200 mm","8775"
"87753","1300 mm","8775"
"87754","1400 mm","8775"
"87755","1500 mm","8775"
"87756","1600 mm","8775"
"87757","1700 mm","8775"
"87758","1800 mm","8775"
"87759","1900 mm","8775"
"8776","Js 2000 mm a více","877"
"87761","2000 mm","8776"
"878","tvarovky pro potrubí skleněné","87"
"8781","Js do 40 mm","878"
"87811",""6 mm 1/8"""","8781"
"87812",""8 mm 1/4"""","8781"
"87813",""10 mm 3/8"""","8781"
"87814",""15 mm 1/2"""","8781"
"87815",""20 mm 3/4"""","8781"
"87816",""25 mm 1"""","8781"
"87817",""32 mm 1 1/4"""","8781"
"87818",""40 mm 1 1/2"""","8781"
"8782","Js 50 až 130 mm","878"
"87821",""50 mm 2"""","8782"
"87822",""60 mm 2 1/4"""","8782"
"87823",""70 mm 2 1/2 """","8782"
"87824",""80 mm 3"""","8782"
"87825","90 mm","8782"
"87826","100 mm","8782"
"87827","125 mm","8782"
"87828","130 mm","8782"
"8783","Js 150 až 400 mm","878"
"87831","150 mm","8783"
"87832","160 mm","8783"
"87833","175 mm","8783"
"87834","180 mm","8783"
"87835","200 mm","8783"
"87836","250 mm","8783"
"87837","300 mm","8783"
"87838","350 mm","8783"
"87839","400 mm","8783"
"8784","Js 450 až 1000 mm","878"
"87841","450 mm","8784"
"87842","500 mm","8784"
"87843","550 mm","8784"
"87844","600 mm","8784"
"87845","650 mm","8784"
"87846","700 mm","8784"
"87847","800 mm","8784"
"87848","900 mm","8784"
"87849","1000 mm","8784"
"8785","Js 1100 až 1900 mm","878"
"87851","1100 mm","8785"
"87852","1200 mm","8785"
"87853","1300 mm","8785"
"87854","1400 mm","8785"
"87855","1500 mm","8785"
"87856","1600 mm","8785"
"87857","1700 mm","8785"
"87858","1800 mm","8785"
"87859","1900 mm","8785"
"8786","Js 2000 mm a více","878"
"87861","2000 mm","8786"
"879","ostatní","87"
"88","vedení elektro ","8"
"881","vzdušné ","88"
"882","podzemní","88"
"89","ostatní konstrukce","8"
"891","armatury na potrubí, výtoková a vtoková zařízení","89"
"8911","Js do 40 mm","891"
"89111",""6 mm 1/8"""","8911"
"89112",""8 mm 1/4"""","8911"
"89113",""10 mm 3/8"""","8911"
"89114",""15 mm 1/2"""","8911"
"89115",""20 mm 3/4"""","8911"
"89116",""25 mm 1"""","8911"
"89117",""32 mm 1 1/4"""","8911"
"89118",""40 mm 1 1/2"""","8911"
"8912","Js 50 až 130 mm","891"
"89121",""50 mm 2"""","8912"
"89122",""60 mm 2 1/4"""","8912"
"89123",""70 mm 2 1/2 """","8912"
"89124",""80 mm 3"""","8912"
"89125","90 mm","8912"
"89126","100 mm","8912"
"89127","125 mm","8912"
"89128","130 mm","8912"
"8913","Js 150 až 400 mm","891"
"89131","150 mm","8913"
"89132","160 mm","8913"
"89133","175 mm","8913"
"89134","180 mm","8913"
"89135","200 mm","8913"
"89136","250 mm","8913"
"89137","300 mm","8913"
"89138","350 mm","8913"
"89139","400 mm","8913"
"8914","Js 450 až 1000 mm","891"
"89141","450 mm","8914"
"89142","500 mm","8914"
"89143","550 mm","8914"
"89144","600 mm","8914"
"89145","650 mm","8914"
"89146","700 mm","8914"
"89147","800 mm","8914"
"89148","900 mm","8914"
"89149","1000 mm","8914"
"8915","Js 1100 až 1900 mm","891"
"89151","1100 mm","8915"
"89152","1200 mm","8915"
"89153","1300 mm","8915"
"89154","1400 mm","8915"
"89155","1500 mm","8915"
"89156","1600 mm","8915"
"89157","1700 mm","8915"
"89158","1800 mm","8915"
"89159","1900 mm","8915"
"8916","Js 2000 mm a více","891"
"89161","2000 mm","8916"
"892","tlakové zkoušky potrubí proplachování a dezinf. potrubí","89"
"8921","Js do 40 mm","892"
"89211",""6 mm 1/8"""","8921"
"89212",""8 mm 1/4"""","8921"
"89213",""10 mm 3/8"""","8921"
"89214",""15 mm 1/2"""","8921"
"89215",""20 mm 3/4"""","8921"
"89216",""25 mm 1"""","8921"
"89217",""32 mm 1 1/4"""","8921"
"89218",""40 mm 1 1/2"""","8921"
"8922","Js 50 až 130 mm","892"
"89221",""50 mm 2"""","8922"
"89222",""60 mm 2 1/4"""","8922"
"89223",""70 mm 2 1/2 """","8922"
"89224",""80 mm 3"""","8922"
"89225","90 mm","8922"
"89226","100 mm","8922"
"89227","125 mm","8922"
"89228","130 mm","8922"
"8923","Js 150 až 400 mm","892"
"89231","150 mm","8923"
"89232","160 mm","8923"
"89233","175 mm","8923"
"89234","180 mm","8923"
"89235","200 mm","8923"
"89236","250 mm","8923"
"89237","300 mm","8923"
"89238","350 mm","8923"
"89239","400 mm","8923"
"8924","Js 450 až 1000 mm","892"
"89241","450 mm","8924"
"89242","500 mm","8924"
"89243","550 mm","8924"
"89244","600 mm","8924"
"89245","650 mm","8924"
"89246","700 mm","8924"
"89247","800 mm","8924"
"89248","900 mm","8924"
"89249","1000 mm","8924"
"8925","Js 1100 až 1900 mm","892"
"89251","1100 mm","8925"
"89252","1200 mm","8925"
"89253","1300 mm","8925"
"89254","1400 mm","8925"
"89255","1500 mm","8925"
"89256","1600 mm","8925"
"89257","1700 mm","8925"
"89258","1800 mm","8925"
"89259","1900 mm","8925"
"8926","Js 2000 mm a více","892"
"89261","2000 mm","8926"
"89262","2200 mm","8926"
"893","šachty armaturní na vodovodní síti","89"
"8931","zděné z cihel","893"
"89311","do půd. plochy 1,5 m2","8931"
"89312","do půd. plochy přes 1,5 do 2,5 m2","8931"
"89313","do půd. plochy přes 2,5 do 3,5 m2","8931"
"89314","do půd. plochy přes 3,5 do 4,5 m2","8931"
"89315","do půd. plochy přes 4,5 do 5,5 m2","8931"
"89316","do půd. plochy přes 5,5 do 6,5 m2","8931"
"89317","do půd. plochy přes 6,5 do 9,5 m2","8931"
"89318","do půd. plochy přes 9,5 do 12,5 m2","8931"
"89319","do půd. plochy přes 12,5 m2","8931"
"8932","z betonu prostého","893"
"89321","do půd. plochy 1,5 m2","8932"
"89322","do půd. plochy přes 1,5 do 2,5 m2","8932"
"89323","do půd. plochy přes 2,5 do 3,5 m2","8932"
"89324","do půd. plochy přes 3,5 do 4,5 m2","8932"
"89325","do půd. plochy přes 4,5 do 5,5 m2","8932"
"89326","do půd. plochy přes 5,5 do 6,5 m2","8932"
"89327","do půd. plochy přes 6,5 do 9,5 m2","8932"
"89328","do půd. plochy přes 9,5 do 12,5 m2","8932"
"89329","do půd. plochy přes 12,5 m2","8932"
"8933","ze železobetonu","893"
"89331","do půd. plochy 1,5 m2","8933"
"89332","do půd. plochy přes 1,5 do 2,5 m2","8933"
"89333","do půd. plochy přes 2,5 do 3,5 m2","8933"
"89334","do půd. plochy přes 3,5 do 4,5 m2","8933"
"89335","do půd. plochy přes 4,5 do 5,5 m2","8933"
"89336","do půd. plochy přes 5,5 do 6,5 m2","8933"
"89337","do půd. plochy přes 6,5 do 9,5 m2","8933"
"89338","do půd. plochy přes 9,5 do 12,5 m2","8933"
"89339","do půd. plochy přes 12,5 m2","8933"
"8934","z dílců prefabrikovaných","893"
"89341","do půd. plochy 1,5 m2","8934"
"89342","do půd. plochy přes 1,5 do 2,5 m2","8934"
"89343","do půd. plochy přes 2,5 do 3,5 m2","8934"
"89344","do půd. plochy přes 3,5 do 4,5 m2","8934"
"89345","do půd. plochy přes 4,5 do 5,5 m2","8934"
"89346","do půd. plochy přes 5,5 do 6,5 m2","8934"
"89347","do půd. plochy přes 6,5 do 9,5 m2","8934"
"89348","do půd. plochy přes 9,5 do 12,5 m2","8934"
"89349","do půd. plochy přes 12,5 m2","8934"
"8935","bednění","893"
"89351","do půd. plochy 1,5 m2","8935"
"89352","do půd. plochy přes 1,5 do 2,5 m2","8935"
"89353","do půd. plochy přes 2,5 do 3,5 m2","8935"
"89354","do půd. plochy přes 3,5 do 4,5 m2","8935"
"89355","do půd. plochy přes 4,5 do 5,5 m2","8935"
"89356","do půd. plochy přes 5,5 do 6,5 m2","8935"
"89357","do půd. plochy přes 6,5 do 9,5 m2","8935"
"89358","do půd. plochy přes 9,5 do 12,5 m2","8935"
"89359","do půd. plochy přes 12,5 m2","8935"
"8936","výztuž","893"
"89361","do půd. plochy 1,5 m2","8936"
"89362","do půd. plochy přes 1,5 do 2,5 m2","8936"
"89363","do půd. plochy přes 2,5 do 3,5 m2","8936"
"89364","do půd. plochy přes 3,5 do 4,5 m2","8936"
"89365","do půd. plochy přes 4,5 do 5,5 m2","8936"
"89366","do půd. plochy přes 5,5 do 6,5 m2","8936"
"89367","do půd. plochy přes 6,5 do 9,5 m2","8936"
"89368","do půd. plochy přes 9,5 do 12,5 m2","8936"
"89369","do půd. plochy přes 12,5 m2","8936"
"8937","z kameniny","893"
"89371","do půd. plochy 1,5 m2","8937"
"89372","do půd. plochy přes 1,5 do 2,5 m2","8937"
"89373","do půd. plochy přes 2,5 do 3,5 m2","8937"
"89374","do půd. plochy přes 3,5 do 4,5 m2","8937"
"89375","do půd. plochy přes 4,5 do 5,5 m2","8937"
"89376","do půd. plochy přes 5,5 do 6,5 m2","8937"
"89377","do půd. plochy přes 6,5 do 9,5 m2","8937"
"89378","do půd. plochy přes 9,5 do 12,5 m2","8937"
"89379","do půd. plochy přes 12,5 m2","8937"
"8938","z plastu","893"
"89381","do půdorysné plochy 1,5 m2","8938"
"894","šachty kanalizační","89"
"8941","zděné z cihel","894"
"89411","na potrubí","8941"
"89412","na stokách kruh.","8941"
"89413","na stokách vejčitých","8941"
"89414","na stokách stlačených","8941"
"8942","z betonu prostého","894"
"89421","na potrubí","8942"
"89422","na stokách kruh.","8942"
"89423","na stokách vejčitých","8942"
"89424","na stokách stlačených","8942"
"8943","ze železobetonu","894"
"89431","na potrubí","8943"
"89432","na stokách kruh.","8943"
"89433","na stokách vejčitých","8943"
"89434","na stokách stlačených","8943"
"8944","z dílců prefabrikovaných","894"
"89441","na potrubí","8944"
"89442","na stokách kruh.","8944"
"89443","na stokách vejčitých","8944"
"89444","na stokách stlačených","8944"
"8945","bednění","894"
"89451","na potrubí","8945"
"89452","na stokách kruh.","8945"
"89453","na stokách vejčitých","8945"
"89454","na stokách stlačených","8945"
"8946","výztuž","894"
"89461","na potrubí","8946"
"89462","na stokách kruh.","8946"
"89463","na stokách vejčitých","8946"
"89464","na stokách stlačených","8946"
"8947","z kameniny","894"
"89471","na potrubí","8947"
"89472","na stokách kruh.","8947"
"89473","na stokách vejčitých","8947"
"89474","na stokách stlačených","8947"
"8948","z plastu","894"
"89481","na potrubí","8948"
"895","objekty meliorační","89"
"8951","šachty normální","895"
"89511","z trub beton.","8951"
"89512","z kamene","8951"
"89513","z betonu prostého","8951"
"89514","z dílců prefabrikovaných","8951"
"89515","z trub pálených","8951"
"89516","z cihelného zdiva","8951"
"89517","z trub azbestocementových","8951"
"89518","z kameniny","8951"
"89519","ostatní","8951"
"8952","šachty kontrolní","895"
"89521","z trub beton.","8952"
"89522","z kamene","8952"
"89523","z betonu prostého","8952"
"89524","z dílců prefabrikovaných","8952"
"89525","z trub pálených","8952"
"89526","z cihelného zdiva","8952"
"89527","z trub azbestocementových","8952"
"89528","z kameniny","8952"
"89529","ostatní","8952"
"8953","šachty větrací","895"
"89531","z trub beton.","8953"
"89532","z kamene","8953"
"89533","z betonu prostého","8953"
"89534","z dílců prefabrikovaných","8953"
"89535","z trub pálených","8953"
"89536","z cihelného zdiva","8953"
"89537","z trub azbestocementových","8953"
"89538","z kameniny","8953"
"8954","spadiště","895"
"89541","z trub beton.","8954"
"89542","z kamene","8954"
"89543","z betonu prostého","8954"
"89544","z dílců prefabrikovaných","8954"
"89545","z trub pálených","8954"
"89546","z cihelného zdiva","8954"
"89547","z trub azbestocementových","8954"
"89548","z kameniny","8954"
"8955","odkalovací","895"
"89551","z trub beton.","8955"
"89552","z kamene","8955"
"89553","z betonu prostého","8955"
"89554","z dílců prefabrikovaných","8955"
"89555","z trub pálených","8955"
"89556","z cihelného zdiva","8955"
"89557","z trub azbestocementových","8955"
"89558","z kameniny","8955"
"8956","výustě","895"
"89561","z trub beton.","8956"
"89562","z kamene","8956"
"89563","z betonu prostého","8956"
"89564","z dílců prefabrikovaných","8956"
"89565","z trub pálených","8956"
"89566","z cihelného zdiva","8956"
"89567","z trub azbestocementových","8956"
"89568","z kameniny","8956"
"8957","šachty armaturní","895"
"89571","z trub beton.","8957"
"89572","z kamene","8957"
"89573","z betonu prostého","8957"
"89574","z dílců prefabrikovaných","8957"
"89575","z trub pálených","8957"
"89576","z cihelného zdiva","8957"
"89577","z trub azbestocementových","8957"
"89578","z kameniny","8957"
"8958","pramenní jímky","895"
"89581","z trub beton.","8958"
"89582","z kamene","8958"
"89583","z betonu prostého","8958"
"89584","z dílců prefabrikovaných","8958"
"89585","z trub pálených","8958"
"89586","z cihelného zdiva","8958"
"89587","z trub azbestocementových","8958"
"89588","z kameniny","8958"
"8959","kanalizační","895"
"89591","z trub beton.","8959"
"89592","z kamene","8959"
"89593","z betonu prostého","8959"
"89594","z dílců prefabrikovaných","8959"
"89595","z trub pálených","8959"
"89596","z cihelného zdiva","8959"
"89597","z plastu (PP)","8959"
"89598","z kameniny","8959"
"896","spadiště kanalizační","89"
"8961","zděné z cihel","896"
"89611","na potrubí + 250 až 300 mm","8961"
"89612","na potrubí + 350 až 400 mm","8961"
"89613","na potrubí + 450 až 500 mm","8961"
"89614","na potrubí + 550 až 600 mm","8961"
"8962","z betonu prostého","896"
"89621","na potrubí + 250 až 300 mm","8962"
"89622","na potrubí + 350 až 400 mm","8962"
"89623","na potrubí + 450 až 500 mm","8962"
"89624","na potrubí + 550 až 600 mm","8962"
"8963","ze železobetonu","896"
"89631","na potrubí + 250 až 300 mm","8963"
"89632","na potrubí + 350 až 400 mm","8963"
"89633","na potrubí + 450 až 500 mm","8963"
"89634","na potrubí + 550 až 600 mm","8963"
"897","skluzy kanalizační","89"
"898","komory kabelových tratí","89"
"8981","vnitřní půdorysná plocha 4 až 6 m2","898"
"89812","z betonu prostého","8981"
"89813","ze železobetonu","8981"
"89814","z vodostavebního betonu prostého","8981"
"89815","z vodostavebního železobetonu","8981"
"89816","z dílců (prefabrikovaných)","8981"
"8982","přes 6 do 8 m2","898"
"89822","z betonu prostého","8982"
"89823","ze železobetonu","8982"
"89824","z vodostavebního betonu prostého","8982"
"89825","z vodostavebního železobetonu","8982"
"89826","z dílců (prefabrikovaných)","8982"
"8983","přes 8 do 10 m2","898"
"89832","z betonu prostého","8983"
"89833","ze železobetonu","8983"
"89834","z vodostavebního betonu prostého","8983"
"89835","z vodostavebního železobetonu","8983"
"89836","z dílců (prefabrikovaných)","8983"
"8984","přes 10 do 12 m2","898"
"89842","z betonu prostého","8984"
"89843","ze železobetonu","8984"
"89844","z vodostavebního betonu prostého","8984"
"89845","z vodostavebního železobetonu","8984"
"89846","z dílců (prefabrikovaných)","8984"
"8985","přes 12 do 14 m2","898"
"89852","z betonu prostého","8985"
"89853","ze železobetonu","8985"
"89854","z vodostavebního betonu prostého","8985"
"89855","z vodostavebního železobetonu","8985"
"89856","z dílců (prefabrikovaných)","8985"
"8986","přes 14 do 16 m2","898"
"89862","z betonu prostého","8986"
"89863","ze železobetonu","8986"
"89864","z vodostavebního betonu prostého","8986"
"89865","z vodostavebního železobetonu","8986"
"89866","z dílců (prefabrikovaných)","8986"
"8987","přes 16 do 18 m2","898"
"89872","z betonu prostého","8987"
"89873","ze železobetonu","8987"
"89874","z vodostavebního betonu prostého","8987"
"89875","z vodostavebního železobetonu","8987"
"89876","z dílců (prefabrikovaných)","8987"
"8988","přes 18 do 20 m2","898"
"89882","z betonu prostého","8988"
"89883","ze železobetonu","8988"
"89884","z vodostavebního betonu prostého","8988"
"89885","z vodostavebního železobetonu","8988"
"89886","z dílců (prefabrikovaných)","8988"
"8989","vstupy","898"
"89892","z betonu prostého","8989"
"89893","ze železobetonu","8989"
"89894","z vodostavebního betonu prostého","8989"
"89895","z vodostavebního železobetonu","8989"
"89896","z dílců (prefabrikovaných)","8989"
"899","doplňky trub. vedení","89"
"8991","poklopy z litiny a oceli","899"
"89911","pro kanalizaci a kabel. tratě","8991"
"89912","pro vodovody","8991"
"89913","silniční","8991"
"89919","ostatní","8991"
"8992","mříže","899"
"89921","pro kanalizaci a kabel. tratě","8992"
"89922","pro vodovody","8992"
"89923","silniční","8992"
"89929","ostatní","8992"
"8993","poklopy ze železobetonu","899"
"89931","pro kanalizaci a kabel. tratě","8993"
"89932","pro vodovody","8993"
"89933","silniční","8993"
"89939","ostatní","8993"
"8994","krycí hrnce šoupat","899"
"89941","pro kanalizaci a kabel. tratě","8994"
"89942","pro vodovody","8994"
"89943","silniční","8994"
"89949","ostatní","8994"
"8995","stupadla","899"
"89951","pro kanalizaci a kabel. tratě","8995"
"89952","pro vodovody","8995"
"89953","silniční","8995"
"89959","ostatní","8995"
"8996","bandáže a obetonování potrubí","899"
"89961","z cementové malty","8996"
"89962","z betonu prostého","8996"
"89963","ze železobetonu","8996"
"89964","bednění","8996"
"89965","výztuž","8996"
"89966","lepenka, juta apod.","8996"
"89969","ostatní","8996"
"8997","označení","899"
"89971","bez členění","8997"
"89972","vodiče, výstražné fólie","8997"
"8999","ostatní","899"
"89991","bez členění","8999"
