"Code","Description","Parent"
"7835","klempířských konstrukcí","783"
"78351","olejové","7835"
"78352","syntetické","7835"
"78353","chlorkaučukové","7835"
"78354","vinylové","7835"
"78355","epoxidové, epoxidehtové","7835"
"78356","celulózové","7835"
"78357","polyuretanové","7835"
"78358","protihnilobné, protiplísňové, protipožární","7835"
"78359","ostatní","7835"
"7836","truhlářských výrobků","783"
"78361","olejové","7836"
"78362","syntetické","7836"
"78363","chlorkaučukové","7836"
"78364","vinylové","7836"
"78365","epoxidové, epoxidehtové","7836"
"78366","celulózové","7836"
"78367","polyuretanové","7836"
"78368","protihnilobné, protiplísňové, protipožární","7836"
"78369","ostatní","7836"
"7837","tesařských konstrukcí","783"
"78371","olejové","7837"
"78372","syntetické","7837"
"78373","chlorkaučukové","7837"
"78374","vinylové","7837"
"78375","epoxidové, epoxidehtové","7837"
"78376","celulózové","7837"
"78377","polyuretanové","7837"
"78378","protihnilobné, protiplísňové, protipožární","7837"
"78379","ostatní","7837"
"7838","omítek a betonových povrchů","783"
"78381","olejové","7838"
"78382","syntetické","7838"
"78383","chlorkaučukové","7838"
"78384","vinylové","7838"
"78385","epoxidové, epoxidehtové","7838"
"78386","celulózové","7838"
"78387","polyuretanové","7838"
"78388","protihnilobné, protiplísňové, protipožární","7838"
"78389","ostatní","7838"
"7839","ostatní","783"
"78391","olejové","7839"
"78392","syntetické","7839"
"78393","chlorkaučukové","7839"
"78394","vinylové","7839"
"78395","epoxidové, epoxidehtové","7839"
"78396","celulózové","7839"
"78397","polyuretanové","7839"
"78398","protihnilobné, protiplísňové, protipožární","7839"
"78399","ostatní","7839"
"784","malby a tapety","78"
"7841","příprava podkladu","784"
"78411","mechanicky: oprášením, obroušením, omytím","7841"
"78412","odstranění maleb: oškrábání, rozmývání po oškrabání, mydlení","7841"
"78413","odstranění tapet: lepených, válečkovaných, stříkaných","7841"
"78414","odstranění plísní","7841"
"78415","izolování","7841"
"78416","tmelení a vyrovnání podkladu","7841"
"78417","olepování a zakrývání podkladu","7841"
"78418","penetrace","7841"
"78419","ostatní","7841"
"7842","malby ze standardních nátěrových hmot","784"
"78421","otěruvzdorné za mokra","7842"
"78422","otěruvzdorné za sucha","7842"
"7843","ze specifických nátěrových hmot","784"
"78431","tradiční","7843"
"78432","silikátové","7843"
"78433","protiplísňové","7843"
"78434","termoaktivní","7843"
"78435","fotokatalytické","7843"
"78436","trvale pružné","7843"
"78437","reliéfní","7843"
"78438","metalické","7843"
"78439","ostatní","7843"
"7845","tapety","784"
"78451","lepené","7845"
"78452","stříkané","7845"
"78453","válečkované","7845"
"78459","ostatní","7845"
"7846","dekorační techniky","784"
"78461","linkování","7846"
"78462","válečkování","7846"
"78463","šablonování","7846"
"78464","kanafas","7846"
"78465","batikování","7846"
"78466","imitace","7846"
"78467","písmomalířské práce","7846"
"78468","montáž ozdobných prvků","7846"
"78469","ostatní","7846"
"786","čalounické úpravy","78"
"7864","povrchů","786"
"78641","potažením, napínáním","7864"
"78649","ostatní","7864"
"7866","výplně","786"
"78661","zastiňující rolety","7866"
"78662","zastiňující","7866"
"78663","zatemňovací zařízení","7866"
"78664","protisluneční plachty","7866"
"78667","čalounění dveří","7866"
"78668","shrnovací stěny","7866"
"78669","ostatní","7866"
"7869","ostatní","786"
"78691","zastiňující rolety","7869"
"78692","zastiňující","7869"
"78693","zatemňovací zařízení","7869"
"78694","protisluneční plachty","7869"
"78697","čalounění dveří","7869"
"78698","shrnovací stěny","7869"
"78699","ostatní","7869"
"787","zasklívání","78"
"7871","stěn a příček, balkonového zábradlí, výtahových šachet","787"
"78711","deskami plnými plochými","7871"
"78712","deskami dutinovými a komůrkovými","7871"
"78718","deskami profilovými","7871"
"78719","deskami ostatními","7871"
"7872","schodišťového zábradlí","787"
"78721","deskami plnými plochými","7872"
"78722","deskami dutinovými a komůrkovými","7872"
"78728","deskami profilovými","7872"
"78729","deskami ostatními","7872"
"7873","střešních konstrukcí a střešních světlíků","787"
"78731","deskami plnými plochými","7873"
"78732","deskami dutinovými a komůrkovými","7873"
"78738","deskami profilovými","7873"
"78739","deskami ostatními","7873"
"7874","lodžií, zimních zahrad","787"
"78741","deskami plnými plochými","7874"
"78742","deskami dutinovými a komůrkovými","7874"
"78748","deskami profilovými","7874"
"78749","deskami ostatními","7874"
"7876","oken a dveří","787"
"78761","deskami plnými plochými","7876"
"78762","deskami dutinovými a komůrkovými","7876"
"78768","deskami profilovými","7876"
"78769","deskami ostatními","7876"
"7877","výkladů a firemních štítů","787"
"78771","deskami plnými plochými","7877"
"78772","deskami dutinovými a komůrkovými","7877"
"78778","deskami profilovými","7877"
"78779","deskami ostatními","7877"
"7878","podhledů","787"
"78781","deskami plnými plochými","7878"
"78782","deskami dutinovými a komůrkovými","7878"
"78788","deskami profilovými","7878"
"78789","deskami ostatními","7878"
"7879","ostatní","787"
"78791","zasklívání - ostatní","7879"
"789","povrchové úpravy technologických zařízení","78"
"7891","úpravy povrchů","789"
"78911","zařízení","7891"
"78912","ocelových konstrukcí","7891"
"78913","potrubí","7891"
"78919","ostatní","7891"
"7892","otryskání","789"
"78921","zařízení","7892"
"78922","ocelových konstrukcí","7892"
"78923","potrubí","7892"
"78929","ostatní","7892"
"7893","nátěry","789"
"78931","zařízení","7893"
"78932","ocelových konstrukcí","7893"
"78933","potrubí","7893"
"78935","pásů","7893"
"78939","ostatní","7893"
"7894","žárové stříkání","789"
"78941","zařízení","7894"
"78942","ocelových konstrukcí","7894"
"78943","potrubí","7894"
"78949","ostatní","7894"
"7899","ostatní","789"
"78994","písmomalířské práce","7899"
"78999","ostatní","7899"
"79","ostatní konstrukce a práce PSV","7"
"795","lokální vytápění","79"
"7951","kamna","795"
"79511","založení a sokl","7951"
"79512","izolace","7951"
"79513","ohniště","7951"
"79514","tahy a rozvody vzduchu","7951"
"79515","obestavba","7951"
"79519","ostatní","7951"
"7952","sporáky","795"
"79521","založení a sokl","7952"
"79522","izolace","7952"
"79523","ohniště","7952"
"79524","tahy a rozvody vzduchu","7952"
"79525","obestavba","7952"
"79529","ostatní","7952"
"7953","pece a pizzerie","795"
"79531","založení a sokl","7953"
"79532","izolace","7953"
"79533","ohniště","7953"
"79534","tahy a rozvody vzduchu","7953"
"79535","obestavba","7953"
"79539","ostatní","7953"
"7954","krby","795"
"79541","založení a sokl","7954"
"79542","izolace","7954"
"79543","ohniště","7954"
"79544","tahy a rozvody vzduchu","7954"
"79545","obestavba","7954"
"79549","ostatní","7954"
"7955","venkovní krby","795"
"79551","založení a sokl","7955"
"79552","izolace","7955"
"79553","ohniště","7955"
"79554","tahy a rozvody vzduchu","7955"
"79555","obestavba","7955"
"79559","ostatní","7955"
"7956","krbokamna","795"
"79561","založení a sokl","7956"
"79562","izolace","7956"
"79563","ohniště","7956"
"79564","tahy a rozvody vzduchu","7956"
"79565","obestavba","7956"
"79569","ostatní","7956"
"7959","ostatní","795"
"79591","založení a sokl","7959"
"79592","izolace","7959"
"79593","ohniště","7959"
"79594","tahy a rozvody vzduchu","7959"
"79595","obestavba","7959"
"79599","ostatní","7959"
