"Code","Description","Parent"
"46735","bednění","4673"
"46736","výztuž z betonářské oceli","4673"
"4675","z kameniva apod.","467"
"46750","bez členění","4675"
"46751","z kamene lomového","4675"
"46752","z kameniva hrubého drceného - makadam","4675"
"46753","z kameniva hrubého drceného - štěrk","4675"
"46754","ze štěrkodrtě","4675"
"46759","ostatní","4675"
"4679","ostatní","467"
"46790","bez materiálu","4679"
"46791","z kamenických a lomařských výrobků","4679"
"46792","z betonových a železobetonových výrobků","4679"
"46795","ze dřeva","4679"
"469","ostatní","46"
"4692","zděné a ukládané","469"
"46927","z cihel a tvárnic nepálených","4692"
"4693","betonové monolitické","469"
"46936","výztuž z betonářské oceli","4693"
"46938","31 až 34 včetně bednění a výztuže","4693"
"4696","z pojiv a těsnícího materiálu","469"
"46963","z dehtů","4696"
